source_gene_id	canonical_gene_id	mapping_status	mapping_rule	mapping_source	target_label
FGRAMPH1_01G12173	fgraminearum::FGRAMPH1_01G12173	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12175	fgraminearum::FGRAMPH1_01G12175	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12177	fgraminearum::FGRAMPH1_01G12177	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12179	fgraminearum::FGRAMPH1_01G12179	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12181	fgraminearum::FGRAMPH1_01G12181	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12183	fgraminearum::FGRAMPH1_01G12183	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12185	fgraminearum::FGRAMPH1_01G12185	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12187	fgraminearum::FGRAMPH1_01G12187	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12189	fgraminearum::FGRAMPH1_01G12189	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12191	fgraminearum::FGRAMPH1_01G12191	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12193	fgraminearum::FGRAMPH1_01G12193	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12195	fgraminearum::FGRAMPH1_01G12195	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12197	fgraminearum::FGRAMPH1_01G12197	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12199	fgraminearum::FGRAMPH1_01G12199	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12201	fgraminearum::FGRAMPH1_01G12201	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12203	fgraminearum::FGRAMPH1_01G12203	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12205	fgraminearum::FGRAMPH1_01G12205	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12207	fgraminearum::FGRAMPH1_01G12207	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12209	fgraminearum::FGRAMPH1_01G12209	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12211	fgraminearum::FGRAMPH1_01G12211	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12213	fgraminearum::FGRAMPH1_01G12213	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12215	fgraminearum::FGRAMPH1_01G12215	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12217	fgraminearum::FGRAMPH1_01G12217	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12219	fgraminearum::FGRAMPH1_01G12219	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12221	fgraminearum::FGRAMPH1_01G12221	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12223	fgraminearum::FGRAMPH1_01G12223	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12225	fgraminearum::FGRAMPH1_01G12225	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12227	fgraminearum::FGRAMPH1_01G12227	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12229	fgraminearum::FGRAMPH1_01G12229	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12231	fgraminearum::FGRAMPH1_01G12231	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12233	fgraminearum::FGRAMPH1_01G12233	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12235	fgraminearum::FGRAMPH1_01G12235	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12237	fgraminearum::FGRAMPH1_01G12237	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12239	fgraminearum::FGRAMPH1_01G12239	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12241	fgraminearum::FGRAMPH1_01G12241	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12243	fgraminearum::FGRAMPH1_01G12243	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12245	fgraminearum::FGRAMPH1_01G12245	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12247	fgraminearum::FGRAMPH1_01G12247	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12249	fgraminearum::FGRAMPH1_01G12249	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12251	fgraminearum::FGRAMPH1_01G12251	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12253	fgraminearum::FGRAMPH1_01G12253	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12255	fgraminearum::FGRAMPH1_01G12255	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12257	fgraminearum::FGRAMPH1_01G12257	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12259	fgraminearum::FGRAMPH1_01G12259	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12261	fgraminearum::FGRAMPH1_01G12261	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12263	fgraminearum::FGRAMPH1_01G12263	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12265	fgraminearum::FGRAMPH1_01G12265	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12267	fgraminearum::FGRAMPH1_01G12267	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12269	fgraminearum::FGRAMPH1_01G12269	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12271	fgraminearum::FGRAMPH1_01G12271	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12273	fgraminearum::FGRAMPH1_01G12273	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12275	fgraminearum::FGRAMPH1_01G12275	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12277	fgraminearum::FGRAMPH1_01G12277	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12279	fgraminearum::FGRAMPH1_01G12279	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12281	fgraminearum::FGRAMPH1_01G12281	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12283	fgraminearum::FGRAMPH1_01G12283	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12285	fgraminearum::FGRAMPH1_01G12285	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12287	fgraminearum::FGRAMPH1_01G12287	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12289	fgraminearum::FGRAMPH1_01G12289	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12291	fgraminearum::FGRAMPH1_01G12291	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12293	fgraminearum::FGRAMPH1_01G12293	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12295	fgraminearum::FGRAMPH1_01G12295	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12297	fgraminearum::FGRAMPH1_01G12297	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12299	fgraminearum::FGRAMPH1_01G12299	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12301	fgraminearum::FGRAMPH1_01G12301	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12303	fgraminearum::FGRAMPH1_01G12303	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12305	fgraminearum::FGRAMPH1_01G12305	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12307	fgraminearum::FGRAMPH1_01G12307	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12309	fgraminearum::FGRAMPH1_01G12309	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12311	fgraminearum::FGRAMPH1_01G12311	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12313	fgraminearum::FGRAMPH1_01G12313	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12315	fgraminearum::FGRAMPH1_01G12315	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12317	fgraminearum::FGRAMPH1_01G12317	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12319	fgraminearum::FGRAMPH1_01G12319	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12321	fgraminearum::FGRAMPH1_01G12321	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12323	fgraminearum::FGRAMPH1_01G12323	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12325	fgraminearum::FGRAMPH1_01G12325	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12327	fgraminearum::FGRAMPH1_01G12327	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12329	fgraminearum::FGRAMPH1_01G12329	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12331	fgraminearum::FGRAMPH1_01G12331	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12333	fgraminearum::FGRAMPH1_01G12333	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12335	fgraminearum::FGRAMPH1_01G12335	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12337	fgraminearum::FGRAMPH1_01G12337	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12339	fgraminearum::FGRAMPH1_01G12339	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12341	fgraminearum::FGRAMPH1_01G12341	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12343	fgraminearum::FGRAMPH1_01G12343	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12345	fgraminearum::FGRAMPH1_01G12345	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12347	fgraminearum::FGRAMPH1_01G12347	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12349	fgraminearum::FGRAMPH1_01G12349	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12351	fgraminearum::FGRAMPH1_01G12351	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12353	fgraminearum::FGRAMPH1_01G12353	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12355	fgraminearum::FGRAMPH1_01G12355	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12357	fgraminearum::FGRAMPH1_01G12357	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12359	fgraminearum::FGRAMPH1_01G12359	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12361	fgraminearum::FGRAMPH1_01G12361	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12363	fgraminearum::FGRAMPH1_01G12363	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12365	fgraminearum::FGRAMPH1_01G12365	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12367	fgraminearum::FGRAMPH1_01G12367	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12369	fgraminearum::FGRAMPH1_01G12369	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12371	fgraminearum::FGRAMPH1_01G12371	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12373	fgraminearum::FGRAMPH1_01G12373	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12375	fgraminearum::FGRAMPH1_01G12375	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12377	fgraminearum::FGRAMPH1_01G12377	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12379	fgraminearum::FGRAMPH1_01G12379	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12381	fgraminearum::FGRAMPH1_01G12381	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12383	fgraminearum::FGRAMPH1_01G12383	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12385	fgraminearum::FGRAMPH1_01G12385	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12387	fgraminearum::FGRAMPH1_01G12387	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12389	fgraminearum::FGRAMPH1_01G12389	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12391	fgraminearum::FGRAMPH1_01G12391	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12393	fgraminearum::FGRAMPH1_01G12393	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12395	fgraminearum::FGRAMPH1_01G12395	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12397	fgraminearum::FGRAMPH1_01G12397	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12399	fgraminearum::FGRAMPH1_01G12399	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12401	fgraminearum::FGRAMPH1_01G12401	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12403	fgraminearum::FGRAMPH1_01G12403	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12405	fgraminearum::FGRAMPH1_01G12405	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12407	fgraminearum::FGRAMPH1_01G12407	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12409	fgraminearum::FGRAMPH1_01G12409	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12411	fgraminearum::FGRAMPH1_01G12411	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12413	fgraminearum::FGRAMPH1_01G12413	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12415	fgraminearum::FGRAMPH1_01G12415	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12417	fgraminearum::FGRAMPH1_01G12417	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12419	fgraminearum::FGRAMPH1_01G12419	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12421	fgraminearum::FGRAMPH1_01G12421	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12423	fgraminearum::FGRAMPH1_01G12423	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12425	fgraminearum::FGRAMPH1_01G12425	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12427	fgraminearum::FGRAMPH1_01G12427	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12429	fgraminearum::FGRAMPH1_01G12429	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12431	fgraminearum::FGRAMPH1_01G12431	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12433	fgraminearum::FGRAMPH1_01G12433	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12435	fgraminearum::FGRAMPH1_01G12435	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12437	fgraminearum::FGRAMPH1_01G12437	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12439	fgraminearum::FGRAMPH1_01G12439	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12441	fgraminearum::FGRAMPH1_01G12441	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12443	fgraminearum::FGRAMPH1_01G12443	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12445	fgraminearum::FGRAMPH1_01G12445	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12447	fgraminearum::FGRAMPH1_01G12447	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12449	fgraminearum::FGRAMPH1_01G12449	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12451	fgraminearum::FGRAMPH1_01G12451	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12453	fgraminearum::FGRAMPH1_01G12453	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12455	fgraminearum::FGRAMPH1_01G12455	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12457	fgraminearum::FGRAMPH1_01G12457	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12459	fgraminearum::FGRAMPH1_01G12459	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12461	fgraminearum::FGRAMPH1_01G12461	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12463	fgraminearum::FGRAMPH1_01G12463	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12465	fgraminearum::FGRAMPH1_01G12465	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12467	fgraminearum::FGRAMPH1_01G12467	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12469	fgraminearum::FGRAMPH1_01G12469	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12471	fgraminearum::FGRAMPH1_01G12471	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12473	fgraminearum::FGRAMPH1_01G12473	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12475	fgraminearum::FGRAMPH1_01G12475	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12477	fgraminearum::FGRAMPH1_01G12477	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12479	fgraminearum::FGRAMPH1_01G12479	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12481	fgraminearum::FGRAMPH1_01G12481	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12483	fgraminearum::FGRAMPH1_01G12483	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12485	fgraminearum::FGRAMPH1_01G12485	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12487	fgraminearum::FGRAMPH1_01G12487	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12489	fgraminearum::FGRAMPH1_01G12489	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12491	fgraminearum::FGRAMPH1_01G12491	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12493	fgraminearum::FGRAMPH1_01G12493	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12495	fgraminearum::FGRAMPH1_01G12495	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12497	fgraminearum::FGRAMPH1_01G12497	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12501	fgraminearum::FGRAMPH1_01G12501	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12503	fgraminearum::FGRAMPH1_01G12503	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12505	fgraminearum::FGRAMPH1_01G12505	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12507	fgraminearum::FGRAMPH1_01G12507	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12509	fgraminearum::FGRAMPH1_01G12509	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12511	fgraminearum::FGRAMPH1_01G12511	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12513	fgraminearum::FGRAMPH1_01G12513	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12515	fgraminearum::FGRAMPH1_01G12515	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12517	fgraminearum::FGRAMPH1_01G12517	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12519	fgraminearum::FGRAMPH1_01G12519	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12521	fgraminearum::FGRAMPH1_01G12521	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12523	fgraminearum::FGRAMPH1_01G12523	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12525	fgraminearum::FGRAMPH1_01G12525	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12527	fgraminearum::FGRAMPH1_01G12527	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
FGRAMPH1_01G12529	fgraminearum::FGRAMPH1_01G12529	matched	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	0
