protocol_name	species	regime	data_key	canonical_gene_id	graph_gene_id	source_gene_id	label	label_text	label_status	label_source_project	label_source_file	source_manifest	positive_definition	notes	is_mainline_protocol	protocol_version
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037106	FBgn0037106	FBgn0037106	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037110	FBgn0037110	FBgn0037110	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037114	FBgn0037114	FBgn0037114	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037115	FBgn0037115	FBgn0037115	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037116	FBgn0037116	FBgn0037116	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037117	FBgn0037117	FBgn0037117	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037120	FBgn0037120	FBgn0037120	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037124	FBgn0037124	FBgn0037124	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037126	FBgn0037126	FBgn0037126	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037128	FBgn0037128	FBgn0037128	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037129	FBgn0037129	FBgn0037129	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037133	FBgn0037133	FBgn0037133	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037134	FBgn0037134	FBgn0037134	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037135	FBgn0037135	FBgn0037135	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037140	FBgn0037140	FBgn0037140	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037141	FBgn0037141	FBgn0037141	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037142	FBgn0037142	FBgn0037142	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037147	FBgn0037147	FBgn0037147	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037150	FBgn0037150	FBgn0037150	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037162	FBgn0037162	FBgn0037162	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037163	FBgn0037163	FBgn0037163	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037165	FBgn0037165	FBgn0037165	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037166	FBgn0037166	FBgn0037166	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037169	FBgn0037169	FBgn0037169	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037170	FBgn0037170	FBgn0037170	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037172	FBgn0037172	FBgn0037172	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037174	FBgn0037174	FBgn0037174	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037181	FBgn0037181	FBgn0037181	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037182	FBgn0037182	FBgn0037182	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037183	FBgn0037183	FBgn0037183	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037185	FBgn0037185	FBgn0037185	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037195	FBgn0037195	FBgn0037195	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037197	FBgn0037197	FBgn0037197	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037200	FBgn0037200	FBgn0037200	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037204	FBgn0037204	FBgn0037204	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037205	FBgn0037205	FBgn0037205	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037215	FBgn0037215	FBgn0037215	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037217	FBgn0037217	FBgn0037217	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037222	FBgn0037222	FBgn0037222	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037225	FBgn0037225	FBgn0037225	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037230	FBgn0037230	FBgn0037230	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037234	FBgn0037234	FBgn0037234	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037238	FBgn0037238	FBgn0037238	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037241	FBgn0037241	FBgn0037241	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037242	FBgn0037242	FBgn0037242	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037248	FBgn0037248	FBgn0037248	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037250	FBgn0037250	FBgn0037250	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037251	FBgn0037251	FBgn0037251	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037252	FBgn0037252	FBgn0037252	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037254	FBgn0037254	FBgn0037254	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037260	FBgn0037260	FBgn0037260	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037261	FBgn0037261	FBgn0037261	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037265	FBgn0037265	FBgn0037265	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037275	FBgn0037275	FBgn0037275	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037276	FBgn0037276	FBgn0037276	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037280	FBgn0037280	FBgn0037280	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037282	FBgn0037282	FBgn0037282	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037283	FBgn0037283	FBgn0037283	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037284	FBgn0037284	FBgn0037284	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037288	FBgn0037288	FBgn0037288	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037290	FBgn0037290	FBgn0037290	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037291	FBgn0037291	FBgn0037291	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037292	FBgn0037292	FBgn0037292	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037296	FBgn0037296	FBgn0037296	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037297	FBgn0037297	FBgn0037297	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037298	FBgn0037298	FBgn0037298	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037299	FBgn0037299	FBgn0037299	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037304	FBgn0037304	FBgn0037304	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037305	FBgn0037305	FBgn0037305	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037312	FBgn0037312	FBgn0037312	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037317	FBgn0037317	FBgn0037317	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037320	FBgn0037320	FBgn0037320	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037322	FBgn0037322	FBgn0037322	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037323	FBgn0037323	FBgn0037323	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037324	FBgn0037324	FBgn0037324	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037325	FBgn0037325	FBgn0037325	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037326	FBgn0037326	FBgn0037326	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037329	FBgn0037329	FBgn0037329	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037332	FBgn0037332	FBgn0037332	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037338	FBgn0037338	FBgn0037338	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037339	FBgn0037339	FBgn0037339	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037340	FBgn0037340	FBgn0037340	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037341	FBgn0037341	FBgn0037341	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
dmelanogaster	dmelanogaster	standard	melanogaster	FBgn0037347	FBgn0037347	FBgn0037347	0	non-essential	frozen	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt	data/processed/essential_gene/melanogaster/labels.standard.tsv	non-essential		True	frozen_protocol_v1
