node_id	species	protocol	label	split	n_seeds_observed	mean_delta_probability	std_delta_probability	mean_baseline_probability	mean_esm2_probability	mean_baseline_pred_label	mean_esm2_pred_label	FN_persistent	FN_to_TP_rescued	FP_persistent	FP_to_TN_corrected	TN_stable	TN_to_FP_regressed	TP_stable	TP_to_FN_regressed	fn_to_tp_rescued_count	fn_to_tp_rescued_frequency	fn_to_tp_rescued_stable_ge2	fp_to_tn_corrected_count	fp_to_tn_corrected_frequency	fp_to_tn_corrected_stable_ge2	persistent_fn_count	persistent_fn_frequency	persistent_fn_stable_ge2	persistent_fp_count	persistent_fp_frequency	persistent_fp_stable_ge2	rescue_count	rescue_frequency	stable_rescued_ge2	confidence_tier	essential_neighbor_fraction_bio_input	essential_neighbor_fraction_bio_esm2_input	essential_neighbor_fraction_bio_hidden	essential_neighbor_fraction_bio_esm2_hidden	seed	k_neighbors
FGRAMPH1_01G19535	fgraminearum	fgraminearum_newlabel	1	test	5	0.2116590142250061	0.0632388105273394	0.5789731025695801	0.7906321167945862	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.2	0.3333333333333333	0.4	1029	15
FGRAMPH1_01G19633	fgraminearum	fgraminearum_newlabel	1	test	5	0.0656460881233215	0.0196073898230329	0.9001774311065673	0.965823519229889	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.4	0.8666666666666667	0.6666666666666666	1029	15
FGRAMPH1_01G19685	fgraminearum	fgraminearum_newlabel	1	test	5	0.1134434342384338	0.0236212965096931	0.8082391858100891	0.921682620048523	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.26666666666666666	0.4666666666666667	0.5333333333333333	1029	15
FGRAMPH1_01G19753	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0459715127944945	0.080478050918602	0.9307087302207948	0.8847372174263001	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.8	0.8666666666666667	0.5333333333333333	1029	15
FGRAMPH1_01G19767	fgraminearum	fgraminearum_newlabel	1	test	5	0.1784246802330016	0.0289077194331387	0.783238661289215	0.9616633415222168	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.2	0.3333333333333333	0.4	1029	15
FGRAMPH1_01G19799	fgraminearum	fgraminearum_newlabel	1	test	5	0.1494965434074401	0.0172292651309356	0.8207231640815735	0.9702197074890136	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.4	1.0	0.8666666666666667	1029	15
FGRAMPH1_01G19955	fgraminearum	fgraminearum_newlabel	1	test	5	0.2493323922157287	0.0476963515456605	0.6258742809295654	0.8752066731452942	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.26666666666666666	0.26666666666666666	0.4666666666666667	1029	15
FGRAMPH1_01G20029	fgraminearum	fgraminearum_newlabel	1	test	5	0.1769138276576995	0.0722555121338353	0.5464344918727875	0.7233483195304871	0.8	1.0	0	1	0	0	0	0	4	0	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued	0.2	0.2	0.3333333333333333	0.26666666666666666	1029	15
FGRAMPH1_01G20121	fgraminearum	fgraminearum_newlabel	1	test	5	0.1620007872581482	0.0675015449377136	0.7389001250267029	0.900900912284851	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.3333333333333333	0.26666666666666666	0.3333333333333333	1029	15
FGRAMPH1_01G20149	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0868315577507018	0.0786421174642078	0.2585586220026016	0.1717270642518997	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.13333333333333333	0.0	0.2	1029	15
FGRAMPH1_01G20153	fgraminearum	fgraminearum_newlabel	1	test	5	-0.204729402065277	0.1205608111506238	0.9260228991508485	0.7212934970855713	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.4666666666666667	0.26666666666666666	0.5333333333333333	1029	15
FGRAMPH1_01G20191	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1136565327644348	0.0635963462498535	0.9127763748168946	0.7991198420524597	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.06666666666666667	0.4666666666666667	0.2	1029	15
FGRAMPH1_01G20237	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0696076393127441	0.0455811003710037	0.9251939058303832	0.8555862665176391	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.4666666666666667	1029	15
FGRAMPH1_01G20287	fgraminearum	fgraminearum_newlabel	1	test	5	0.2810319185256958	0.0424172553728233	0.6386515974998475	0.9196835160255432	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.2	0.5333333333333333	0.5333333333333333	1029	15
FGRAMPH1_01G20327	fgraminearum	fgraminearum_newlabel	1	test	5	-0.091732060528011	0.035304625004525	0.1154809191823005	0.0237488586542894	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.26666666666666666	0.13333333333333333	0.13333333333333333	1029	15
FGRAMPH1_01G20353	fgraminearum	fgraminearum_newlabel	1	test	5	0.1607561826705932	0.0437955844326635	0.8091202020645142	0.9698763847351074	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.26666666666666666	0.6	0.8666666666666667	1029	15
FGRAMPH1_01G20541	fgraminearum	fgraminearum_newlabel	1	test	5	-0.3238440752029419	0.1357790017530683	0.7833624124526978	0.4595183372497559	1.0	0.6	0	0	0	0	0	0	3	2	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.13333333333333333	0.5333333333333333	0.26666666666666666	1029	15
FGRAMPH1_01G20641	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0621956646442413	0.2193664113427525	0.7640138149261475	0.7018181502819061	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.2	0.13333333333333333	0.4	1029	15
FGRAMPH1_01G20657	fgraminearum	fgraminearum_newlabel	1	test	5	0.094739282131195	0.0319746175580832	0.863503348827362	0.9582426309585572	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.2	0.2	0.5333333333333333	1029	15
FGRAMPH1_01G20717	fgraminearum	fgraminearum_newlabel	1	test	5	0.1036107420921325	0.0403879978704722	0.7263776540756226	0.8299883961677551	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.3333333333333333	0.2	0.26666666666666666	1029	15
FGRAMPH1_01G20833	fgraminearum	fgraminearum_newlabel	1	test	5	0.0721590596760506	0.0996163926284628	0.0100942376535385	0.0822532973295892	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.13333333333333333	0.0	0.0	1029	15
FGRAMPH1_01G22477	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0027817514488339	0.0017454811114624	0.0027818511473014	9.969846752247603e-08	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.0	0.0	0.0	1029	15
FGRAMPH1_01G22599	fgraminearum	fgraminearum_newlabel	1	test	5	0.0323377214604988	0.0557384940544032	0.0327927881851792	0.065130509645678	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.13333333333333333	0.13333333333333333	0.06666666666666667	1029	15
FGRAMPH1_01G22837	fgraminearum	fgraminearum_newlabel	1	test	5	-0.4957858655485324	0.1262611487533303	0.7066404461860657	0.2108545806375331	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.06666666666666667	0.4	0.13333333333333333	1029	15
FGRAMPH1_01G22909	fgraminearum	fgraminearum_newlabel	1	test	5	0.0055784225463867	0.0022209718850021	0.9891971349716188	0.9947755575180054	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.7333333333333333	0.06666666666666667	0.8666666666666667	0.6	1029	15
FGRAMPH1_01G22911	fgraminearum	fgraminearum_newlabel	1	test	5	-0.3078187704086303	0.0661883286084728	0.771269690990448	0.4634509205818176	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.13333333333333333	0.3333333333333333	0.13333333333333333	1029	15
FGRAMPH1_01G22957	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0341304779052734	0.0777792216777401	0.8517802715301513	0.8176497936248779	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.4	0.7333333333333333	0.2	1029	15
FGRAMPH1_01G23005	fgraminearum	fgraminearum_newlabel	1	test	5	-0.4354060262441635	0.1348807280028968	0.6443322777748108	0.2089262515306472	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.26666666666666666	0.6	0.13333333333333333	1029	15
FGRAMPH1_01G23023	fgraminearum	fgraminearum_newlabel	1	test	5	0.01297208070755	0.045247191340441	0.8260511159896851	0.8390231966972351	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.26666666666666666	0.06666666666666667	0.4	1029	15
FGRAMPH1_01G23309	fgraminearum	fgraminearum_newlabel	1	test	5	0.0207994699478149	0.0335049714678475	0.9590581297874452	0.97985759973526	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.2	0.06666666666666667	0.5333333333333333	1029	15
FGRAMPH1_01G23317	fgraminearum	fgraminearum_newlabel	1	test	5	0.0778140425682067	0.1220547315042574	0.6262112736701966	0.7040253162384034	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.06666666666666667	0.4	0.26666666666666666	1029	15
FGRAMPH1_01G23709	fgraminearum	fgraminearum_newlabel	1	test	5	0.2121746897697448	0.0421149041812928	0.7316218376159668	0.9437965273857116	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.4666666666666667	0.3333333333333333	0.4666666666666667	1029	15
FGRAMPH1_01G23825	fgraminearum	fgraminearum_newlabel	1	test	5	-0.100111448764801	0.0532996308271536	0.9543831706047058	0.8542717218399047	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.4	0.7333333333333333	0.4	1029	15
FGRAMPH1_01G23921	fgraminearum	fgraminearum_newlabel	1	test	5	0.2404622137546539	0.116081056826633	0.5154143393039703	0.7558765530586242	0.8	1.0	0	1	0	0	0	0	4	0	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued	0.0	0.3333333333333333	0.06666666666666667	0.26666666666666666	1029	15
FGRAMPH1_01G23963	fgraminearum	fgraminearum_newlabel	1	test	5	0.0401660084724426	0.0139456997203889	0.93636075258255	0.9765267610549928	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.6	0.26666666666666666	0.8	0.7333333333333333	1029	15
FGRAMPH1_01G23975	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0065749406814574	0.0086231643440167	0.9695704102516174	0.96299546957016	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.5333333333333333	0.4	0.6666666666666666	0.7333333333333333	1029	15
FGRAMPH1_01G24009	fgraminearum	fgraminearum_newlabel	1	test	5	0.076989964954555	0.2785393144688511	0.3935526013374328	0.4705425662919879	0.0	0.4	3	2	0	0	0	0	0	0	2	0.4	True	0	0.0	False	3	0.6	True	0	0.0	False	2	0.4	True	stable_rescued	0.06666666666666667	0.3333333333333333	0.0	0.3333333333333333	1029	15
FGRAMPH1_01G24015	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0258851170539855	0.0939035647076533	0.8215964674949646	0.795711350440979	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.2	0.2	0.4666666666666667	1029	15
FGRAMPH1_01G24121	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2059401750564575	0.1507069094079129	0.8471895933151246	0.641249418258667	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.3333333333333333	0.6666666666666666	0.4	1029	15
FGRAMPH1_01G24167	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0798191905021666	0.0424178435571903	0.9693182110786438	0.889499020576477	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.2	0.8666666666666667	0.6	1029	15
FGRAMPH1_01G24217	fgraminearum	fgraminearum_newlabel	1	test	5	0.0381099581718444	0.0379810839123748	0.9096048235893248	0.9477147817611694	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.26666666666666666	0.5333333333333333	0.5333333333333333	1029	15
FGRAMPH1_01G24479	fgraminearum	fgraminearum_newlabel	1	test	5	0.7903999641537667	0.0372428666566488	0.1339209601283073	0.924320924282074	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.0	0.4666666666666667	0.0	0.4666666666666667	1029	15
FGRAMPH1_01G24533	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0199883818626404	0.0172263107702859	0.964720356464386	0.9447319746017456	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.7333333333333333	0.4	0.6666666666666666	0.3333333333333333	1029	15
FGRAMPH1_01G24715	fgraminearum	fgraminearum_newlabel	1	test	5	0.3638995155692101	0.1393083721174888	0.0827956184744834	0.4466951340436935	0.0	0.2	4	1	0	0	0	0	0	0	1	0.2	False	0	0.0	False	4	0.8	True	0	0.0	False	1	0.2	False	seed_specific_rescued	0.0	0.13333333333333333	0.0	0.26666666666666666	1029	15
FGRAMPH1_01G24727	fgraminearum	fgraminearum_newlabel	1	test	5	0.0293778419494628	0.0048092140454693	0.9428451776504516	0.9722230195999144	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.4	0.9333333333333333	0.6666666666666666	1029	15
FGRAMPH1_01G24781	fgraminearum	fgraminearum_newlabel	1	test	5	0.4830673009157181	0.0942651786055781	0.223736211657524	0.7068035125732421	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.0	0.3333333333333333	0.06666666666666667	0.2	1029	15
FGRAMPH1_01G24867	fgraminearum	fgraminearum_newlabel	1	test	5	0.0195319890975951	0.0031751039734686	0.9636357665061952	0.9831677556037904	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.8666666666666667	1029	15
FGRAMPH1_01G24957	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0276849709451198	0.2678935362116595	0.4773111939430237	0.4496262229979038	0.2	0.6	1	3	0	0	0	0	0	1	3	0.6	True	0	0.0	False	1	0.2	False	0	0.0	False	3	0.6	True	stable_rescued	0.13333333333333333	0.26666666666666666	0.13333333333333333	0.26666666666666666	1029	15
FGRAMPH1_01G25821	fgraminearum	fgraminearum_newlabel	1	test	5	0.0202267408370971	0.084824311756976	0.8648020148277282	0.8850287556648254	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.2	0.4666666666666667	0.13333333333333333	1029	15
FGRAMPH1_01G26033	fgraminearum	fgraminearum_newlabel	1	test	5	0.4471448317170143	0.3867885341446527	0.1234476566314696	0.5705924883484841	0.0	0.6	2	3	0	0	0	0	0	0	3	0.6	True	0	0.0	False	2	0.4	True	0	0.0	False	3	0.6	True	stable_rescued	0.0	0.3333333333333333	0.13333333333333333	0.3333333333333333	1029	15
FGRAMPH1_01G26037	fgraminearum	fgraminearum_newlabel	1	test	5	0.1217831254005431	0.038919643002195	0.8375737071037292	0.9593568325042724	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.2	0.26666666666666666	0.3333333333333333	1029	15
FGRAMPH1_01G26055	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1496628902852535	0.3131211863723137	0.3637783080339432	0.2141154177486896	0.2	0.2	3	1	0	0	0	0	0	1	1	0.2	False	0	0.0	False	3	0.6	True	0	0.0	False	1	0.2	False	seed_specific_rescued	0.0	0.2	0.13333333333333333	0.06666666666666667	1029	15
FGRAMPH1_01G26069	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2334715783596039	0.2529181462948134	0.94389591217041	0.7104243338108063	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.06666666666666667	0.26666666666666666	0.5333333333333333	1029	15
FGRAMPH1_01G26127	fgraminearum	fgraminearum_newlabel	1	test	5	-0.024040138721466	0.0078066579023993	0.9696175813674928	0.9455774426460266	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.6666666666666666	0.6666666666666666	0.9333333333333333	0.4666666666666667	1029	15
FGRAMPH1_01G26177	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2730454057747465	0.0324126549209647	0.2743693172931671	0.0013239115184205	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.06666666666666667	0.13333333333333333	0.06666666666666667	1029	15
FGRAMPH1_01G26239	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1597790658473968	0.1576879585748137	0.8486013531684875	0.6888222873210907	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.26666666666666666	0.26666666666666666	0.26666666666666666	1029	15
FGRAMPH1_01G26285	fgraminearum	fgraminearum_newlabel	1	test	5	0.0033730626106262	0.0080829802528416	0.990427339076996	0.993800401687622	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.2	0.2	0.6	1029	15
FGRAMPH1_01G26329	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1807301700115204	0.1246314302721022	0.7603015542030335	0.5795713841915131	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.2	0.3333333333333333	0.06666666666666667	1029	15
FGRAMPH1_01G26631	fgraminearum	fgraminearum_newlabel	1	test	5	0.2172624826431274	0.0891874455773457	0.681770122051239	0.8990326046943664	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.13333333333333333	0.4	0.3333333333333333	1029	15
FGRAMPH1_01G26703	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1663334428332746	0.0304014449422144	0.188923293352127	0.0225898505188524	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.0	0.06666666666666667	0.06666666666666667	1029	15
FGRAMPH1_01G26835	fgraminearum	fgraminearum_newlabel	1	test	5	0.1817601799964904	0.0622096430926353	0.7829878926277161	0.9647480726242066	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.3333333333333333	0.26666666666666666	0.4	1029	15
FGRAMPH1_01G26993	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0891660630702972	0.2041696885213204	0.7843276977539062	0.695161634683609	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.3333333333333333	0.2	0.26666666666666666	1029	15
FGRAMPH1_01G27043	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0287742435932159	0.1512511690495494	0.6100929975509644	0.5813187539577485	1.0	0.6	0	0	0	0	0	0	3	2	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.3333333333333333	0.13333333333333333	0.26666666666666666	1029	15
FGRAMPH1_01G27077	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1598713934421539	0.2172905184248935	0.7083981037139893	0.5485267102718353	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.5333333333333333	0.3333333333333333	0.4	0.2	1029	15
FGRAMPH1_01G27173	fgraminearum	fgraminearum_newlabel	1	test	5	0.086851978302002	0.0105480449108599	0.8816728711128234	0.9685248494148254	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.3333333333333333	0.3333333333333333	0.5333333333333333	1029	15
FGRAMPH1_01G27271	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0771543323993682	0.1374933885024029	0.6484521985054016	0.5712978661060333	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.13333333333333333	0.5333333333333333	0.26666666666666666	1029	15
FGRAMPH1_01G27379	fgraminearum	fgraminearum_newlabel	1	test	5	0.026514458656311	0.0059251640621696	0.9622688174247742	0.9887832760810852	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.5333333333333333	0.26666666666666666	0.8666666666666667	0.7333333333333333	1029	15
FGRAMPH1_01G27691	fgraminearum	fgraminearum_newlabel	1	test	5	0.2143756709992885	0.3301560806224484	0.1729076690971851	0.3872833400964737	0.0	0.4	3	2	0	0	0	0	0	0	2	0.4	True	0	0.0	False	3	0.6	True	0	0.0	False	2	0.4	True	stable_rescued	0.13333333333333333	0.2	0.26666666666666666	0.13333333333333333	1029	15
FGRAMPH1_01G27721	fgraminearum	fgraminearum_newlabel	1	test	5	-0.4721445083618164	0.2417409662487663	0.8133437633514404	0.341199254989624	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.26666666666666666	0.3333333333333333	0.3333333333333333	1029	15
FGRAMPH1_01G28217	fgraminearum	fgraminearum_newlabel	1	test	5	0.0632286429405212	0.1381443997904891	0.5469889402389526	0.6102175831794738	0.8	1.0	0	1	0	0	0	0	4	0	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued	0.13333333333333333	0.26666666666666666	0.2	0.4666666666666667	1029	15
FGRAMPH1_01G28259	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0042191928660031	0.0585409657229866	0.0491275187581777	0.0449083258921745	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.06666666666666667	0.0	0.0	1029	15
FGRAMPH1_01G28281	fgraminearum	fgraminearum_newlabel	1	test	5	0.590534959267825	0.2182101572752846	0.0859904368408023	0.6765253961086273	0.0	0.8	1	4	0	0	0	0	0	0	4	0.8	True	0	0.0	False	1	0.2	False	0	0.0	False	4	0.8	True	high_confidence_rescued	0.0	0.13333333333333333	0.0	0.3333333333333333	1029	15
S000000001	scerevisiae	scerevisiae	1	test	5	0.3963945150375366	0.036104046121008	0.5610740184783936	0.9574685335159302	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.3333333333333333	0.13333333333333333	0.6666666666666666	1029	15
S000000032	scerevisiae	scerevisiae	1	test	5	0.7166161358356475	0.0500684240020826	0.2806219518184661	0.9972380876541138	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.3333333333333333	0.4666666666666667	0.2	0.8	1029	15
S000000039	scerevisiae	scerevisiae	1	test	5	-0.2907549949362874	0.0476261317223954	0.3079394549131393	0.0171844599768519	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.4	0.06666666666666667	0.3333333333333333	0.0	1029	15
