node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display
FGRAMPH1_01G20427	0	test	0	0.0609347559511661	0	4.642941304859595e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0609347559507018	TN_stable
FGRAMPH1_01G20437	0	test	0	0.0406302697956562	0	0.0001139588348451	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0405163109608111	TN_stable
FGRAMPH1_01G20443	0	test	0	0.0070050987415015	0	9.690483609436377e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0070050987415005315	TN_stable
FGRAMPH1_01G20471	0	test	0	0.2311683446168899	0	2.7985815904685296e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.23116554603529943	TN_stable
FGRAMPH1_01G20475	0	test	0	0.1029622927308082	0	1.7594180334867815e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.10296227513662787	TN_stable
FGRAMPH1_01G20477	0	test	1	0.8688364624977112	1	0.9682506322860718	FP_persistent	fgraminearum_newlabel	fgraminearum	1032	test	0.0994141697883606	persistent_FP
FGRAMPH1_01G20509	0	test	0	1.0736690009283123e-10	0	1.6876415122706766e-20	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-1.0736690007595482e-10	TN_stable
FGRAMPH1_01G20511	0	test	0	0.0263411197811365	0	1.3418312965779014e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0263411197811365	TN_stable
FGRAMPH1_01G20523	0	test	0	0.0156969148665666	0	6.341159693688815e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.015696914866503188	TN_stable
FGRAMPH1_01G20527	0	test	0	0.1614232212305069	0	9.041944574799884e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.16142322123041647	TN_stable
FGRAMPH1_01G20529	0	test	0	0.005761865992099	0	2.0200846847728823e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.005741665145251271	TN_stable
FGRAMPH1_01G20541	1	test	1	0.7550793290138245	0	0.1957330703735351	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1032	test	-0.5593462586402893	TP_to_FN_regressed
FGRAMPH1_01G20559	0	test	0	0.339161068201065	0	0.0112497052177786	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.3279113629832864	TN_stable
FGRAMPH1_01G20567	0	test	0	0.307681679725647	0	0.0645489692687988	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.24313271045684817	TN_stable
FGRAMPH1_01G20579	0	test	1	0.8084220886230469	0	0.4167498350143432	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1032	test	-0.39167225360870367	FP_to_TN_corrected
FGRAMPH1_01G20591	0	test	0	0.1517788916826248	0	0.0009553736890666	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.1508235179935582	TN_stable
FGRAMPH1_01G20599	0	test	0	4.383283425113405e-08	0	0.0060342918150126	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.006034247982178349	TN_stable
FGRAMPH1_01G20601	0	test	0	0.0150120127946138	0	4.545670233550589e-23	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0150120127946138	TN_stable
FGRAMPH1_01G20611	0	test	0	0.0002783675445243	0	4.859377895627404e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0002735081666286726	TN_stable
FGRAMPH1_01G20633	0	test	0	0.0098121426999568	0	3.4731096043084224e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0098121426999568	TN_stable
FGRAMPH1_01G20641	1	test	1	0.732814371585846	0	0.2823357284069061	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1032	test	-0.4504786431789399	TP_to_FN_regressed
FGRAMPH1_01G20657	1	test	1	0.8699153661727905	1	0.9740816354751588	TP_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.10416626930236828	TP_stable
FGRAMPH1_01G20695	0	test	0	0.0531221516430377	0	1.4653003255205022e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.05312215017773737	TN_stable
FGRAMPH1_01G20709	0	test	0	0.0046327891759574	0	8.136030373862013e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0046319755729200135	TN_stable
FGRAMPH1_01G20717	1	test	1	0.6984047293663025	1	0.8378291726112366	TP_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.13942444324493408	TP_stable
FGRAMPH1_01G20719	0	test	0	0.0001741739251883	0	2.4552221692362985e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0001741739249427778	TN_stable
FGRAMPH1_01G20723	0	test	0	0.042035948485136	0	1.401814220258757e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.042035948344954575	TN_stable
FGRAMPH1_01G20729	0	test	0	0.0004535822372417	0	0.0003749989555217	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-7.858328171999999e-05	TN_stable
FGRAMPH1_01G20739	0	test	0	0.2190528362989425	0	5.766493917569103e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.21905283629888483	TN_stable
FGRAMPH1_01G20741	0	test	0	0.0258770994842052	0	9.912206689124958e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.02587709948321398	TN_stable
FGRAMPH1_01G20757	0	test	0	0.000578946666792	0	0.0106972297653555	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.0101182830985635	TN_stable
FGRAMPH1_01G20761	0	test	0	0.2585032880306244	0	0.1309041082859039	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.1275991797447205	TN_stable
FGRAMPH1_01G20791	0	test	0	0.2683505713939667	0	0.0083583630621433	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.25999220833182335	TN_stable
FGRAMPH1_01G20793	0	test	0	0.0134355779737234	0	0.2992298603057861	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.28579428233206267	TN_stable
FGRAMPH1_01G20797	0	test	0	0.0209296904504299	0	0.0026484683621674	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.018281222088262498	TN_stable
FGRAMPH1_01G20799	0	test	0	1.6950222336831187e-09	0	1.013746216637797e-23	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-1.6950222336831085e-09	TN_stable
FGRAMPH1_01G20827	0	test	0	0.0395562201738357	0	9.464766832134866e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.03955622017383569	TN_stable
FGRAMPH1_01G20833	1	test	0	0.0069575393572449	0	0.000105118866486	FN_persistent	fgraminearum_newlabel	fgraminearum	1032	test	-0.0068524204907589	persistent_FN
FGRAMPH1_01G20837	0	test	1	0.7225315570831299	0	0.0001585669524502	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1032	test	-0.7223729901306797	FP_to_TN_corrected
FGRAMPH1_01G20845	0	test	0	6.500953664279051e-10	0	3.128598314500827e-26	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-6.500953664279051e-10	TN_stable
FGRAMPH1_01G20871	0	test	0	0.0085497414693236	0	3.0770094406502044e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.008549741469323293	TN_stable
FGRAMPH1_01G20875	0	test	0	0.2053979784250259	0	6.938414144445905e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.20539797842495652	TN_stable
FGRAMPH1_01G20889	0	test	0	0.0187127068638801	0	4.376160980403616e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.018712706863880095	TN_stable
FGRAMPH1_01G20937	0	test	0	0.0739168524742126	0	3.200374132372729e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.07391685215417519	TN_stable
FGRAMPH1_01G20973	0	test	0	0.0041212062351405	0	2.8720001673525218e-21	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0041212062351405	TN_stable
FGRAMPH1_01G20975	0	test	0	3.827847103821114e-05	0	5.1395038516346814e-20	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-3.827847103821108e-05	TN_stable
FGRAMPH1_01G20981	0	test	0	0.3028637766838074	0	1.1566517882366512e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.3028637765681422	TN_stable
FGRAMPH1_01G20983	0	test	0	0.0159644614905118	0	5.436608108144725e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.01596446143614572	TN_stable
FGRAMPH1_01G20997	0	test	0	0.0041214446537196	0	1.7903032302593476e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.004121444653719582	TN_stable
FGRAMPH1_01G21007	0	test	0	2.595374098746106e-05	0	9.270057638177676e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-2.595364828688468e-05	TN_stable
FGRAMPH1_01G21025	0	test	0	0.0023581446148455	0	2.8230464840794944e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0023581446120224535	TN_stable
FGRAMPH1_01G21027	0	test	0	0.2680253088474273	0	1.04034247883078e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.26802530780708483	TN_stable
FGRAMPH1_01G21035	0	test	0	0.0413230285048484	0	5.4261739990124624e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.04132297424310841	TN_stable
FGRAMPH1_01G21041	0	test	1	0.805925190448761	0	0.0001562453835504	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1032	test	-0.8057689450652106	FP_to_TN_corrected
FGRAMPH1_01G21045	0	test	0	0.0239031203091144	0	4.489809218855001e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.02390312026421631	TN_stable
FGRAMPH1_01G21047	0	test	0	0.1795877516269683	0	4.085120792751695e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.17958734311488903	TN_stable
FGRAMPH1_01G21051	0	test	1	0.8003751039505005	0	0.2241822630167007	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1032	test	-0.5761928409337997	FP_to_TN_corrected
FGRAMPH1_01G21059	0	test	0	0.0951364189386367	0	7.868936609388042e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0951364189386359	TN_stable
FGRAMPH1_01G21063	0	test	0	0.0824928060173988	0	1.5069168786061018e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.08249280601724812	TN_stable
FGRAMPH1_01G21071	0	test	0	0.0015873942757025	0	2.8408504841883363e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0015873942757024997	TN_stable
FGRAMPH1_01G21079	0	test	0	0.0074099651537835	0	1.6103656855228621e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0074099651537835	TN_stable
FGRAMPH1_01G21099	0	test	0	0.1151289716362953	0	6.800080556324419e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.11512897163629462	TN_stable
FGRAMPH1_01G21101	0	test	0	0.025739025324583	0	0.0015011635841801	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0242378617404029	TN_stable
FGRAMPH1_01G21107	0	test	0	0.0003496795543469	0	6.020318281061124e-36	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0003496795543469	TN_stable
FGRAMPH1_01G21139	0	test	0	0.0420365445315837	0	1.3727670389318547e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.042036544394307	TN_stable
FGRAMPH1_01G21143	0	test	0	0.1063628271222114	0	1.238836716765945e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.10636158828549463	TN_stable
FGRAMPH1_01G21149	0	test	0	0.3195822536945343	0	2.111120345205109e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.31958223258333085	TN_stable
FGRAMPH1_01G21163	0	test	0	0.0242043267935514	0	0.0079792216420173	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0162251051515341	TN_stable
FGRAMPH1_01G21189	0	test	0	0.1063898876309394	0	4.2097857762871907e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.10638988763093898	TN_stable
FGRAMPH1_01G21201	0	test	0	0.0323811396956443	0	1.8143324620467638e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.03238113788131184	TN_stable
FGRAMPH1_01G21213	0	test	0	0.0014560151612386	0	3.6786738477449787e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0014560151608707325	TN_stable
FGRAMPH1_01G21223	0	test	0	0.0048085451126098	0	1.240690027183079e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.00480854511260856	TN_stable
FGRAMPH1_01G21227	0	test	0	0.0130054056644439	0	3.9396674811342786e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.013005405270477152	TN_stable
FGRAMPH1_01G21243	0	test	0	0.0616063028573989	0	6.892065179198506e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.06160630285732997	TN_stable
FGRAMPH1_01G21251	0	test	0	0.0199266318231821	0	5.398064807649039e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.019926631817784035	TN_stable
FGRAMPH1_01G21253	0	test	0	0.054492637515068	0	2.082257841628729e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.054492637514859776	TN_stable
FGRAMPH1_01G21267	0	test	0	0.0633675456047058	0	2.797219920969152e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.06336754560467782	TN_stable
FGRAMPH1_01G21277	0	test	0	0.1696453392505645	0	2.254040737170726e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.16964308520982732	TN_stable
FGRAMPH1_01G21289	0	test	0	0.0456571653485298	0	6.236086527131339e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.045657165348523564	TN_stable
FGRAMPH1_01G21295	0	test	0	0.021555557847023	0	3.740149417473228e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.021555557847022625	TN_stable
FGRAMPH1_01G21309	0	test	0	0.0313534401357173	0	1.6080484281655056e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.03135344013571569	TN_stable
FGRAMPH1_01G21311	0	test	0	0.0753507316112518	0	1.0604011890791298e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0753506255711329	TN_stable
FGRAMPH1_01G21315	0	test	0	0.1224791407585144	0	6.443636180186728e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.12247914011415079	TN_stable
FGRAMPH1_01G21327	0	test	0	0.0464078336954116	0	9.098458376467036e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0464078336954116	TN_stable
FGRAMPH1_01G21345	0	test	0	0.0292110368609428	0	1.0850039616761008e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.029211036752442403	TN_stable
FGRAMPH1_01G21351	0	test	0	0.0015847960021346	0	8.672254026009796e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.001584787329880574	TN_stable
FGRAMPH1_01G21353	0	test	0	0.1296919286251068	0	8.073728317847806e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.12969192862509873	TN_stable
FGRAMPH1_01G21385	0	test	0	0.0004651904455386	0	8.575006518185546e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0004643329448867814	TN_stable
FGRAMPH1_01G21387	0	test	0	0.0007205399451777	0	5.236679866774674e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0007205399451776948	TN_stable
FGRAMPH1_01G21401	0	test	0	0.0062219146639108	0	7.882438191747498e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.006221914663122556	TN_stable
FGRAMPH1_01G21417	0	test	0	0.1970015913248062	0	5.077933096231391e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.19700154054547525	TN_stable
FGRAMPH1_01G21469	0	test	0	0.0157231055200099	0	2.738688997805383e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.015723105246141	TN_stable
FGRAMPH1_01G21481	0	test	0	0.0445629172027111	0	1.4852729046666011e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.044562915717438194	TN_stable
FGRAMPH1_01G21495	0	test	0	0.3189709782600403	0	1.8684179705253e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.3189709782600216	TN_stable
FGRAMPH1_01G21533	0	test	0	0.0188289321959018	0	2.7907240407465395e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.018828931916829397	TN_stable
FGRAMPH1_01G21537	0	test	0	0.0188738442957401	0	7.487383976712003e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.018873844288252714	TN_stable
FGRAMPH1_01G21545	0	test	0	0.1736534684896469	0	1.016843611978402e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.17365245164603493	TN_stable
FGRAMPH1_01G21553	0	test	0	0.0099247209727764	0	3.0828370967128655e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.009924690144405434	TN_stable
FGRAMPH1_01G21571	0	test	1	0.8603100776672363	0	4.936735535920889e-07	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1032	test	-0.8603095839936827	FP_to_TN_corrected
FGRAMPH1_01G21573	0	test	0	1.1920705844659098e-07	0	1.536972182554844e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-1.1920690474937272e-07	TN_stable
FGRAMPH1_01G21605	0	test	0	0.0026757810264825	0	2.4593997949295957e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.002675756432484551	TN_stable
FGRAMPH1_01G21613	0	test	0	0.0202084090560674	0	4.062011144112532e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.02020840901544729	TN_stable
FGRAMPH1_01G21629	0	test	0	5.4550955752574743e-08	0	6.74548584180253e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-5.4550955685119885e-08	TN_stable
FGRAMPH1_01G21641	0	test	0	1.1854578430003926e-09	0	5.11150517102499e-35	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-1.1854578430003926e-09	TN_stable
FGRAMPH1_01G21713	0	test	0	0.1800092160701751	0	3.9877167540280916e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.18000921603029793	TN_stable
FGRAMPH1_01G21719	0	test	0	0.2016822695732116	0	0.0003303982957731	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.20135187127743848	TN_stable
FGRAMPH1_01G21731	0	test	0	0.2205190956592559	0	1.3569549650593868e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.22051909552356042	TN_stable
FGRAMPH1_01G21737	0	test	0	0.2051859498023986	0	5.121934543161899e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.20518594929020514	TN_stable
FGRAMPH1_01G21749	0	test	0	0.0573503375053405	0	4.138758834346806e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.05735033750492662	TN_stable
FGRAMPH1_01G21765	0	test	0	0.098998948931694	0	4.9028805321205127e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0989989488826652	TN_stable
FGRAMPH1_01G21779	0	test	0	0.2137843668460846	0	1.2933509125468258e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.2137843668460833	TN_stable
FGRAMPH1_01G21805	0	test	0	0.0445453263819217	0	3.6320295051682153e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.04454532638188538	TN_stable
FGRAMPH1_01G21807	0	test	0	0.0656935200095176	0	4.0436965775825235e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.06569347957255182	TN_stable
FGRAMPH1_01G21823	0	test	0	7.988839034744898e-10	0	5.0463312699331566e-27	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-7.988839034744898e-10	TN_stable
FGRAMPH1_01G21855	0	test	0	0.0602943710982799	0	0.0085239438340067	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.051770427264273194	TN_stable
FGRAMPH1_01G21871	0	test	1	0.5230964422225952	0	1.5286470910920705e-19	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1032	test	-0.5230964422225952	FP_to_TN_corrected
FGRAMPH1_01G21877	0	test	0	0.0116786630824208	0	5.400636535202176e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.011678663081880735	TN_stable
FGRAMPH1_01G21899	0	test	0	0.0665424987673759	0	4.375563467107213e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.06654249439181244	TN_stable
FGRAMPH1_01G21919	0	test	0	0.1759141087532043	0	1.206645596158254e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.17591410875308364	TN_stable
FGRAMPH1_01G21949	0	test	0	0.0006695380434393	0	9.781083011269599e-35	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0006695380434393	TN_stable
FGRAMPH1_01G21977	0	test	0	0.2051859498023986	0	8.047201143293603e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.20518594980159388	TN_stable
FGRAMPH1_01G21987	0	test	0	0.0053023346699774	0	1.2835095486440906e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.005302334541626445	TN_stable
FGRAMPH1_01G21991	0	test	0	0.0209175162017345	0	1.1101472998796722e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0209175162017234	TN_stable
FGRAMPH1_01G22001	0	test	0	0.0016055363230407	0	4.940599318548067e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0016055362736347068	TN_stable
FGRAMPH1_01G22025	0	test	0	0.1786128729581833	0	2.0251518435543403e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.17859262143974775	TN_stable
FGRAMPH1_01G22029	0	test	0	8.758883041082299e-08	0	4.525079422279532e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-8.306375098854346e-08	TN_stable
FGRAMPH1_01G22047	0	test	0	0.2089695930480957	0	2.3203240544222847e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.2089695930457754	TN_stable
FGRAMPH1_01G22053	0	test	0	0.2050711959600448	0	1.3276560406616511e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.20507119594676826	TN_stable
FGRAMPH1_01G22065	0	test	0	0.4197131693363189	0	7.280332884945438e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.4197131693362461	TN_stable
FGRAMPH1_01G22083	0	test	0	0.0064623411744832	0	3.4860820896653877e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.006462337688401111	TN_stable
FGRAMPH1_01G22097	0	test	0	0.011127982288599	0	2.3618415651923e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.011127982288599	TN_stable
FGRAMPH1_01G22101	0	test	0	1.2840057024732232e-05	0	3.3606630811533478e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-1.2836696361651079e-05	TN_stable
FGRAMPH1_01G22111	0	test	0	0.0891918316483497	0	1.3964943867961212e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.08919181768340584	TN_stable
FGRAMPH1_01G22113	0	test	0	0.0574750900268554	0	1.8703419257803944e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.05747507132343614	TN_stable
FGRAMPH1_01G22117	0	test	0	0.1889165490865707	0	1.5015060625955812e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.18891504758050812	TN_stable
FGRAMPH1_01G22137	0	test	0	0.0434690676629543	0	0.4276067614555359	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.38413769379258156	TN_stable
FGRAMPH1_01G22147	0	test	0	0.3233047425746918	0	1.2591597209343774e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.32330474244877583	TN_stable
FGRAMPH1_01G22153	0	test	0	0.0007998869405128	0	5.480505493871134e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0007998863924622506	TN_stable
FGRAMPH1_01G22165	0	test	0	0.0719554349780082	0	6.025423215927361e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.07195543497198278	TN_stable
FGRAMPH1_01G22193	0	test	0	0.027228282764554	0	8.596673584581814e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.027228282764468033	TN_stable
FGRAMPH1_01G22199	0	test	0	0.439946711063385	0	2.5695165106753848e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.4399466853682199	TN_stable
FGRAMPH1_01G22227	0	test	0	0.1358196139335632	0	3.1830454071124507e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.13581961393038017	TN_stable
FGRAMPH1_01G22231	0	test	0	0.1063628271222114	0	4.022801203262816e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.1063628230994102	TN_stable
FGRAMPH1_01G22233	0	test	0	0.0151536893099546	0	7.613083603843575e-24	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0151536893099546	TN_stable
FGRAMPH1_01G22273	0	test	0	0.1256740987300872	0	0.1395428478717804	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	0.013868749141693199	TN_stable
FGRAMPH1_01G22297	0	test	0	0.2808472812175751	0	0.0003735975187737	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.2804736836988014	TN_stable
FGRAMPH1_01G22305	0	test	0	0.0722078382968902	0	0.0001829838874982	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.072024854409392	TN_stable
FGRAMPH1_01G22339	0	test	0	0.0020638725254684	0	4.2792925058454906e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.002063872525468357	TN_stable
FGRAMPH1_01G22341	0	test	0	0.0001630453334655	0	2.9319512151460003e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.00016301601395334855	TN_stable
FGRAMPH1_01G22355	0	test	0	0.0571452938020229	0	7.876653107530274e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.05714528592536979	TN_stable
FGRAMPH1_01G22359	0	test	0	7.41375127955024e-10	0	1.206906263513266e-31	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-7.41375127955024e-10	TN_stable
FGRAMPH1_01G22409	0	test	0	0.0245186164975166	0	6.089314377739607e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.0245186164975166	TN_stable
FGRAMPH1_01G22423	0	test	0	0.0099429879337549	0	1.6298823185198485e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.009942987932125018	TN_stable
FGRAMPH1_01G22437	0	test	0	0.2268468141555786	0	0.0003495888668112	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.22649722528876742	TN_stable
FGRAMPH1_01G22451	0	test	0	0.1543191522359848	0	3.380233337679783e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.15431911843365143	TN_stable
FGRAMPH1_01G22473	0	test	0	0.3603163361549377	0	0.354889303445816	TN_stable	fgraminearum_newlabel	fgraminearum	1032	test	-0.005427032709121704	TN_stable
