node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display	umap1	umap2
S000003607	0	test	0	0.2406540513038635	0	0.0067990701645612	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2338549811393023	TN_stable	0.4779854	-3.1853552
S000003609	0	test	0	0.4413329064846039	0	0.4685282111167907	TN_stable	scerevisiae	scerevisiae	1029	test	0.027195304632186834	TN_stable	-1.6824639	-1.1315733
S000003613	0	test	0	4.917427941109054e-05	0	9.140270137986128e-12	TN_stable	scerevisiae	scerevisiae	1029	test	-4.91742702708204e-05	TN_stable	0.9700944	3.4043853
S000003615	0	test	0	0.0967251881957054	0	0.0013643814017996	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0953608067939058	TN_stable	-1.5235059	-1.9000735
S000003623	1	test	1	0.5373322367668152	0	0.1610572636127472	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.376274973154068	TP_to_FN_regressed	-2.0180717	-1.4160476
S000003624	0	test	0	0.4182669520378113	0	0.0005966483149677	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4176703037228436	TN_stable	0.7738375	-2.834186
S000003630	0	test	0	0.1603107154369354	0	0.0234994012862443	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1368113141506911	TN_stable	-0.010040693	-0.4342075
S000003631	0	test	0	0.4441018998622894	0	3.588866820791736e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.44406601119408146	TN_stable	-1.1653463	2.5365057
S000003651	0	test	1	0.715284526348114	0	0.353720098733902	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.36156442761421204	FP_to_TN_corrected	-2.1455839	-0.8546205
S000003657	0	test	1	0.8023830056190491	0	0.0120012704282999	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.7903817351907492	FP_to_TN_corrected	-0.4663652	-1.7743603
S000003665	0	test	0	0.1651894450187683	0	0.0176764037460088	TN_stable	scerevisiae	scerevisiae	1029	test	-0.14751304127275952	TN_stable	0.19322999	-0.5703709
S000003666	0	test	0	0.3911205232143402	0	0.1568157523870468	TN_stable	scerevisiae	scerevisiae	1029	test	-0.23430477082729342	TN_stable	-1.5550059	-2.2531846
S000003672	0	test	0	0.3350185751914978	0	0.0167588088661432	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3182597663253546	TN_stable	-1.3844212	-2.766796
S000003677	0	test	0	0.225944846868515	0	0.0102289877831935	TN_stable	scerevisiae	scerevisiae	1029	test	-0.21571585908532148	TN_stable	-0.969466	0.81596404
S000003680	0	test	0	0.0002078091638395	0	2.367205070186173e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.00020544195876931383	TN_stable	0.7756344	2.8171384
S000003689	0	test	0	0.4401364922523498	0	0.0542819909751415	TN_stable	scerevisiae	scerevisiae	1029	test	-0.38585450127720833	TN_stable	-1.4555923	-2.3863332
S000003690	0	test	0	0.4417337477207184	1	0.7138095498085022	TN_to_FP_regressed	scerevisiae	scerevisiae	1029	test	0.2720758020877838	TN_to_FP_regressed	-3.671329	0.33410677
S000003694	0	test	0	0.0510135404765605	0	3.712777834152803e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.050976412698218974	TN_stable	1.4308017	-1.7858127
S000003697	0	test	0	4.255958992871456e-05	0	5.78744696611011e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-4.250171545905346e-05	TN_stable	1.032148	2.1329107
S000003699	0	test	0	7.47520025470294e-05	0	4.976488526153844e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-6.977551402087556e-05	TN_stable	1.0489417	0.4488297
S000003701	0	test	0	0.3487560451030731	0	0.0172237269580364	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3315323181450367	TN_stable	-0.74908483	0.9880888
S000003722	0	test	0	0.072591058909893	0	1.4644509747085976e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.07258959445891829	TN_stable	1.395768	-3.0264914
S000003726	0	test	1	0.5973477959632874	0	0.2368593513965606	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.36048844456672674	FP_to_TN_corrected	-1.0896189	-2.74811
S000003730	1	test	1	0.6022250056266785	1	0.9885032773017884	TP_stable	scerevisiae	scerevisiae	1029	test	0.38627827167511	TP_stable	-3.8435812	0.6967339
S000003736	0	test	0	0.4759430289268493	0	0.0739412009716034	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4020018279552459	TN_stable	-1.5204724	-3.3309145
S000003741	0	test	0	0.0270231571048498	0	0.0001553233887534	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0268678337160964	TN_stable	0.19050305	1.8878852
S000003744	0	test	1	0.5653794407844543	0	0.0344253629446029	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5309540778398515	FP_to_TN_corrected	-0.5763523	-1.6056395
S000003745	0	test	0	0.0162409357726573	0	0.0038252011872828	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0124157345853745	TN_stable	0.15769401	2.418808
S000003746	0	test	0	0.0134255066514015	0	0.0046344492584466	TN_stable	scerevisiae	scerevisiae	1029	test	-0.008791057392954901	TN_stable	-1.7566284	-1.1042773
S000003748	0	test	0	0.0406508594751358	0	5.038247400079854e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.040600477001135005	TN_stable	0.12409108	-1.5051205
S000003774	1	test	1	0.8455047011375427	1	0.7254963517189026	TP_stable	scerevisiae	scerevisiae	1029	test	-0.12000834941864014	TP_stable	-3.96262	0.9405442
S000003776	0	test	0	0.0155739653855562	0	1.0198961035712273e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.015572945489452629	TN_stable	1.1590223	-1.041759
S000003778	1	test	1	0.7781572937965393	0	0.027332630008459	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.7508246637880803	TP_to_FN_regressed	-0.3732207	-2.7368274
S000003789	0	test	0	0.0011666651116684	0	1.0489510771094501e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.001166560216560689	TN_stable	2.5684614	1.3681027
S000003793	0	test	1	0.5146080255508423	0	0.0060256696306169	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5085823559202254	FP_to_TN_corrected	-0.7215796	-2.0839627
S000003796	0	test	0	0.4695443511009216	0	0.0095202103257179	TN_stable	scerevisiae	scerevisiae	1029	test	-0.46002414077520365	TN_stable	-2.0760875	-0.059795458
S000003797	0	test	0	0.4537768959999084	0	0.2276630103588104	TN_stable	scerevisiae	scerevisiae	1029	test	-0.226113885641098	TN_stable	-3.1104312	-1.7173626
S000003804	0	test	1	0.5914174318313599	0	0.0012727420544251	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5901446897769348	FP_to_TN_corrected	-1.435988	-0.28985602
S000003805	0	test	0	0.0142265446484088	0	4.061761501361616e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.014185927033395183	TN_stable	-0.026642721	0.07814893
S000003807	1	test	1	0.7345592975616455	1	0.8928238749504089	TP_stable	scerevisiae	scerevisiae	1029	test	0.15826457738876343	TP_stable	-2.550686	0.12096289
S000003817	0	test	0	0.0132050830870866	0	2.188265170843806e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.013183200435378161	TN_stable	-1.8268441	1.1243043
S000003823	0	test	0	0.1487800478935241	0	2.060490442090668e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.14875944298910318	TN_stable	1.4833024	-2.2313197
S000003836	0	test	0	0.4222932457923889	0	0.0024230370763689	TN_stable	scerevisiae	scerevisiae	1029	test	-0.41987020871602	TN_stable	0.11316752	-2.7049594
S000003838	0	test	0	0.2312875986099243	0	0.0820911899209022	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1491964086890221	TN_stable	-1.7544944	-2.810445
S000003840	0	test	0	0.0717764571309089	0	2.2113685882452216e-11	TN_stable	scerevisiae	scerevisiae	1029	test	-0.07177645710879521	TN_stable	1.0143944	3.3247478
S000003850	0	test	0	0.2008711844682693	0	0.0446445420384407	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1562266424298286	TN_stable	-0.8273042	0.78967494
S000003877	0	test	0	0.0225626267492771	0	4.238128440192668e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.02255838862083691	TN_stable	0.24611019	-1.3560973
S000003881	0	test	0	0.0011057967785745	0	3.8006335216778098e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0011019961450528222	TN_stable	0.8672426	3.2615013
S000003883	0	test	1	0.5374032258987427	0	0.033186387270689	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5042168386280537	FP_to_TN_corrected	-1.3335458	-3.5631907
S000003884	1	test	1	0.6789079308509827	0	0.3771232664585113	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.30178466439247137	TP_to_FN_regressed	-1.6838416	-2.2591767
S000003887	0	test	0	0.0735779181122779	0	0.2011651396751403	TN_stable	scerevisiae	scerevisiae	1029	test	0.1275872215628624	TN_stable	-1.6535363	-1.0481997
S000003891	0	test	0	0.1510831862688064	0	1.4672520592284856e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.15106851374821412	TN_stable	1.2603623	-3.3295057
S000003892	0	test	0	0.4728052020072937	0	0.0158351175487041	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4569700844585896	TN_stable	0.08924669	-2.37119
S000003894	0	test	0	0.3712819516658783	0	0.0030339658260345	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3682479858398438	TN_stable	0.10982315	-2.9414072
S000003904	0	test	1	0.7407987713813782	0	0.0100926114246249	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.7307061599567533	FP_to_TN_corrected	-0.16113621	-2.1422365
S000003924	0	test	1	0.6802975535392761	0	0.0242624338716268	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6560351196676493	FP_to_TN_corrected	-0.79939973	-1.0698756
S000003925	0	test	1	0.6866914629936218	0	0.025239085778594	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6614523772150278	FP_to_TN_corrected	-1.0536597	1.8248914
S000003930	0	test	0	0.4216216802597046	1	0.9026551246643066	TN_to_FP_regressed	scerevisiae	scerevisiae	1029	test	0.48103344440460205	TN_to_FP_regressed	-3.3110375	0.70166045
S000003932	0	test	0	0.3553215265274048	0	0.0402264334261417	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3150950931012631	TN_stable	-0.96824396	-3.7507184
S000003937	0	test	1	0.5362637639045715	0	0.0269708316773176	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5092929322272539	FP_to_TN_corrected	-1.645528	-0.5440397
S000003942	0	test	0	0.3763562440872192	0	0.0758339464664459	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3005222976207733	TN_stable	-1.1986121	0.83723646
S000003947	0	test	1	0.8831506967544556	1	0.7668864130973816	FP_persistent	scerevisiae	scerevisiae	1029	test	-0.11626428365707397	persistent_FP	-2.906646	-2.6809218
S000003952	0	test	1	0.8831704258918762	0	0.2805576920509338	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6026127338409424	FP_to_TN_corrected	-2.1951575	-2.10028
S000003955	0	test	0	0.2381619065999984	0	0.4765413701534271	TN_stable	scerevisiae	scerevisiae	1029	test	0.23837946355342873	TN_stable	-2.530562	1.3701583
S000003959	1	test	1	0.8152182698249817	0	0.3147579729557037	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.500460296869278	TP_to_FN_regressed	-1.6564233	-0.6674579
S000003965	0	test	0	0.0330739207565784	0	2.311969183210749e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.03305080106474629	TN_stable	-0.044381477	1.3294841
S000003968	0	test	1	0.8495802283287048	1	0.9967138767242432	FP_persistent	scerevisiae	scerevisiae	1029	test	0.14713364839553833	persistent_FP	-3.588336	-2.4694924
S000003973	1	test	1	0.7159451842308044	0	0.0776964202523231	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.6382487639784813	TP_to_FN_regressed	-1.3137286	-1.9901568
S000003976	0	test	0	0.2213302552700042	0	0.0008150009671226	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2205152543028816	TN_stable	1.2200378	-1.1787852
S000003986	0	test	0	0.0142821883782744	0	3.5597395253716975e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.014282152780879147	TN_stable	1.6850742	-2.4021451
S000003999	1	test	1	0.9671207666397096	1	0.9966893196105956	TP_stable	scerevisiae	scerevisiae	1029	test	0.02956855297088601	TP_stable	-4.2724433	-1.0060109
S000004003	0	test	0	0.0007311252993531	0	2.3035212626254517e-10	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0007311250690009738	TN_stable	0.97959775	2.1578152
S000004013	0	test	1	0.6172600388526917	0	1.080194280689284e-07	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6172599308332636	FP_to_TN_corrected	0.46154708	0.35731044
S000004023	1	test	1	0.6428140997886658	1	0.6916099786758423	TP_stable	scerevisiae	scerevisiae	1029	test	0.048795878887176514	TP_stable	-2.829025	1.5700291
S000004024	0	test	0	0.0996614098548889	0	0.0062915771268308	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0933698327280581	TN_stable	-0.1809203	-1.5605948
S000004025	0	test	0	0.3754101395606994	0	0.0015307392459362	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3738794003147632	TN_stable	-2.0380712	0.8739752
S000004030	0	test	0	0.0003880222793668	0	9.741778512761812e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0003870481015155238	TN_stable	1.4101887	2.1440117
S000004036	0	test	0	0.0066799926571547	0	5.660693691567076e-09	TN_stable	scerevisiae	scerevisiae	1029	test	-0.006679986996461008	TN_stable	1.5327433	0.3541447
S000004041	1	test	1	0.92166930437088	1	0.9970502853393556	TP_stable	scerevisiae	scerevisiae	1029	test	0.07538098096847556	TP_stable	-4.592395	0.39567643
S000004051	0	test	0	0.416794866323471	0	0.0389720238745212	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3778228424489498	TN_stable	-1.6028576	-2.7147014
S000004054	0	test	0	0.2696447968482971	0	0.0006675568292848	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2689772400190123	TN_stable	-1.4673444	1.3361578
S000004058	0	test	1	0.7952266931533813	0	0.0119234910234808	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.7833032021299006	FP_to_TN_corrected	-0.77830315	-2.3657353
S000004060	0	test	0	0.008034236729145	0	1.669800099080021e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.00803256692904592	TN_stable	1.4534206	-2.7237704
S000004062	0	test	0	0.0522926412522792	0	5.004455306334421e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.052242596699215854	TN_stable	0.18696651	0.6168138
S000004063	0	test	1	0.6293294429779053	0	0.0118344752117991	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6174949677661061	FP_to_TN_corrected	-1.6357869	-0.6874221
S000004064	0	test	1	0.8624727129936218	1	0.554059624671936	FP_persistent	scerevisiae	scerevisiae	1029	test	-0.3084130883216858	persistent_FP	-1.8068863	-2.4248195
S000004067	0	test	0	0.0415965504944324	0	0.0026940805837512	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0389024699106812	TN_stable	-0.4496848	-3.16915
S000004068	1	test	1	0.8101223707199097	1	0.9943893551826476	TP_stable	scerevisiae	scerevisiae	1029	test	0.18426698446273793	TP_stable	-3.730077	-2.0556793
S000004070	0	test	0	0.163646712899208	0	0.0044373110868036	TN_stable	scerevisiae	scerevisiae	1029	test	-0.15920940181240442	TN_stable	-0.88863266	-0.18118642
S000004072	0	test	0	0.0023724301718175	0	5.181485676075681e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0023719120232498924	TN_stable	-0.13218792	2.5417519
S000004075	0	test	1	0.7846147418022156	0	0.4412892758846283	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.3433254659175873	FP_to_TN_corrected	-3.207878	-0.87891275
S000004077	0	test	0	0.3887422978878021	0	0.0182626713067293	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3704796265810728	TN_stable	-0.54230964	0.081276536
S000004079	0	test	1	0.5453329086303711	0	0.0169711131602525	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5283617954701186	FP_to_TN_corrected	0.18029894	-2.8360631
S000004082	0	test	0	0.1215461269021034	0	8.85824192664586e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.12145754448283694	TN_stable	0.44063157	-0.58373743
S000004088	0	test	0	0.0460563413798809	0	0.0002667933586053	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0457895480212756	TN_stable	0.13578029	1.8756195
S000004089	0	test	0	0.0052967849187552	0	8.644118497613817e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.005210343733779062	TN_stable	0.9246096	-2.9371917
S000004090	1	test	0	0.4087401628494262	1	0.6667885184288025	FN_to_TP_rescued	scerevisiae	scerevisiae	1029	test	0.2580483555793763	FN_to_TP_rescued	-2.6408222	-2.2562473
S000004104	0	test	0	0.2459861189126968	0	0.0781845822930336	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1678015366196632	TN_stable	-2.0446007	-0.82040274
S000004110	0	test	0	0.0636888593435287	0	5.364279331843136e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.06368349506419686	TN_stable	0.95823574	-1.8925358
S000004119	1	test	1	0.9652628302574158	1	0.9999513626098632	TP_stable	scerevisiae	scerevisiae	1029	test	0.0346885323524474	TP_stable	-4.791045	0.22313008
S000004125	0	test	0	0.4401043951511383	0	0.0009792341152206	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4391251610359177	TN_stable	-2.3390348	1.9677874
S000004126	0	test	0	0.2163241654634475	0	0.0014762887731194	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2148478766903281	TN_stable	-0.93904644	0.80522615
S000004129	0	test	1	0.6358973383903503	0	0.1417562812566757	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.4941410571336746	FP_to_TN_corrected	-4.310302	1.0763628
S000004135	1	test	1	0.7503042817115784	1	0.6669976711273193	TP_stable	scerevisiae	scerevisiae	1029	test	-0.08330661058425903	TP_stable	-2.8706768	0.06540685
S000004140	0	test	0	0.4479626715183258	0	0.0001213766154251	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4478412949029007	TN_stable	-0.14546481	-3.2299457
S000004143	1	test	1	0.9035489559173584	0	0.1968278884887695	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.7067210674285889	TP_to_FN_regressed	-2.0899324	-2.1926715
S000004166	0	test	0	0.2220443040132522	0	0.3072934150695801	TN_stable	scerevisiae	scerevisiae	1029	test	0.08524911105632788	TN_stable	-2.8340468	1.4630669
S000004172	0	test	1	0.5297945141792297	1	0.8637722730636597	FP_persistent	scerevisiae	scerevisiae	1029	test	0.33397775888442993	persistent_FP	-2.2389615	1.3365493
S000004176	1	test	1	0.943930447101593	1	0.974174737930298	TP_stable	scerevisiae	scerevisiae	1029	test	0.030244290828704945	TP_stable	-3.606715	-1.2795565
S000004191	0	test	0	0.2138891220092773	0	0.0927442535758018	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1211448684334755	TN_stable	-1.7634135	-3.2302864
S000004194	0	test	0	0.0129272798076272	0	8.193168365977498e-10	TN_stable	scerevisiae	scerevisiae	1029	test	-0.012927278988310363	TN_stable	-0.51671314	-3.925638
S000004201	0	test	0	0.032420091331005	0	2.672445816642721e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.03241741888518836	TN_stable	-1.6580302	1.4764125
S000004203	0	test	0	0.0209962781518697	0	1.4171585779876315e-11	TN_stable	scerevisiae	scerevisiae	1029	test	-0.020996278137698117	TN_stable	1.5779172	-1.8413203
S000004212	1	test	1	0.9264014959335328	1	0.9968315958976746	TP_stable	scerevisiae	scerevisiae	1029	test	0.07043009996414173	TP_stable	-4.4619155	0.34943262
S000004217	0	test	0	0.0096652852371335	0	0.1127577722072601	TN_stable	scerevisiae	scerevisiae	1029	test	0.1030924869701266	TN_stable	0.056887664	2.7646055
S000004221	0	test	0	0.0896641835570335	0	0.0002288612158736	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0894353223411599	TN_stable	0.0665243	-1.8820407
S000004231	0	test	1	0.6874924302101135	0	0.0873031690716743	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6001892611384392	FP_to_TN_corrected	-1.0875337	-1.1881268
S000004232	0	test	0	0.3972437679767608	0	0.2412186414003372	TN_stable	scerevisiae	scerevisiae	1029	test	-0.15602512657642362	TN_stable	-2.6907504	1.7558455
S000004237	0	test	1	0.6554940342903137	0	0.033931840211153	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6215621940791607	FP_to_TN_corrected	-1.0139058	-0.28724927
S000004239	1	test	1	0.5673416256904602	1	0.8544596433639526	TP_stable	scerevisiae	scerevisiae	1029	test	0.28711801767349243	TP_stable	-2.5063663	-2.24239
S000004244	0	test	0	0.2629545331001282	0	0.0227751974016428	TN_stable	scerevisiae	scerevisiae	1029	test	-0.24017933569848537	TN_stable	-1.495357	1.2310233
S000004257	0	test	0	0.0262764729559421	0	0.0091723781079053	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0171040948480368	TN_stable	-0.1846948	2.371638
S000004260	0	test	0	0.0257616676390171	0	0.0006368057220242	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0251248619169929	TN_stable	0.4709409	-2.7104974
S000004261	0	test	0	0.1780993342399597	0	0.000319341168506	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1777799930714537	TN_stable	-2.1803575	0.8274267
S000004268	0	test	0	0.0170937273651361	0	2.519863642191922e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.017093475378771882	TN_stable	0.8127909	1.8677275
S000004275	0	test	1	0.6918911337852478	0	0.0014202799648046	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6904708538204432	FP_to_TN_corrected	-0.1309002	-1.2931144
S000004276	0	test	0	0.0001170123650808	0	3.9415235733031295e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.00011307084150749688	TN_stable	1.2706665	-2.0833585
S000004277	0	test	0	0.0316114164888858	0	0.0486266165971756	TN_stable	scerevisiae	scerevisiae	1029	test	0.017015200108289795	TN_stable	0.70599174	-3.7078745
S000004280	0	test	0	0.3975223004817962	0	0.2886258363723755	TN_stable	scerevisiae	scerevisiae	1029	test	-0.10889646410942072	TN_stable	-1.4840772	-2.7516909
S000004282	1	test	1	0.8495132923126221	1	0.973714292049408	TP_stable	scerevisiae	scerevisiae	1029	test	0.12420099973678589	TP_stable	-4.0427165	-0.98996943
S000004286	0	test	0	0.0919146090745925	0	0.0019513940205797	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0899632150540128	TN_stable	-0.15678969	-3.8288636
S000004288	0	test	0	0.00476581370458	0	2.413437414361397e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.004765572360838564	TN_stable	0.65151274	2.739833
S000004289	1	test	1	0.8646951913833618	0	0.234076052904129	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.6306191384792328	TP_to_FN_regressed	-2.2807386	1.233896
S000004310	0	test	1	0.6992968916893005	0	0.0305026452988386	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6687942463904619	FP_to_TN_corrected	-0.4638568	0.072852455
S000004315	1	test	1	0.8294233083724976	1	0.9537366628646852	TP_stable	scerevisiae	scerevisiae	1029	test	0.12431335449218761	TP_stable	-4.5888643	0.9643557
S000004329	0	test	0	0.1884894371032714	1	0.640691876411438	TN_to_FP_regressed	scerevisiae	scerevisiae	1029	test	0.4522024393081666	TN_to_FP_regressed	-1.7564701	-2.1097212
S000004332	1	test	1	0.7630754709243774	0	0.1804419457912445	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.5826335251331329	TP_to_FN_regressed	-1.6198273	-2.6640272
S000004343	0	test	0	0.3494763970375061	0	0.0123601295053958	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3371162675321103	TN_stable	0.85820204	-3.4890754
S000004347	1	test	0	0.4099326729774475	0	6.923113687662408e-05	FN_persistent	scerevisiae	scerevisiae	1029	test	-0.4098634418405709	persistent_FN	0.26133078	-3.1677477
S000004354	0	test	0	0.0997262969613075	0	0.0062931040301918	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0934331929311157	TN_stable	-0.7851337	0.823511
S000004355	0	test	0	0.1771906465291977	0	0.0035751010291278	TN_stable	scerevisiae	scerevisiae	1029	test	-0.17361554550006988	TN_stable	-1.6899624	1.4947678
S000004356	0	test	0	0.155990183353424	0	6.359170947689563e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1559265916439471	TN_stable	1.174467	-2.5074053
S000004364	0	test	1	0.6329864859580994	0	0.0002664796484168	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6327200063096826	FP_to_TN_corrected	0.32560512	-1.5252779
S000004378	0	test	0	0.302628606557846	0	0.1476202756166458	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1550083309412002	TN_stable	-3.4723215	1.1767436
S000004382	0	test	0	0.1628943979740142	0	0.0044354684650897	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1584589295089245	TN_stable	-0.8394071	0.4792752
S000004386	0	test	1	0.6032018661499023	0	0.0007595663773827	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6024422997725196	FP_to_TN_corrected	-2.238761	2.3303082
S000004388	0	test	1	0.7211532592773438	0	0.4599685370922088	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.26118472218513494	FP_to_TN_corrected	-3.4543128	0.030606346
S000004396	0	test	0	0.1929660737514495	0	0.1637802273035049	TN_stable	scerevisiae	scerevisiae	1029	test	-0.029185846447944613	TN_stable	-1.8392693	1.7700913
S000004401	1	test	1	0.9071301221847534	1	0.9989399313926696	TP_stable	scerevisiae	scerevisiae	1029	test	0.09180980920791615	TP_stable	-4.6546597	0.3929811
S000004405	0	test	0	0.022251721471548	0	1.0129479051101953e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0222415919924969	TN_stable	1.379723	-1.0845146
S000004416	1	test	1	0.7687001824378967	1	0.7068881392478943	TP_stable	scerevisiae	scerevisiae	1029	test	-0.06181204319000244	TP_stable	-2.8821084	1.8793786
S000004422	1	test	1	0.8933209776878357	1	0.9693971276283264	TP_stable	scerevisiae	scerevisiae	1029	test	0.07607614994049072	TP_stable	-3.4558263	1.147193
S000004427	0	test	1	0.9127278923988342	0	0.0638737678527832	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.848854124546051	FP_to_TN_corrected	-1.9731448	-0.66019875
S000004428	0	test	0	0.2197328209877014	0	0.3639527857303619	TN_stable	scerevisiae	scerevisiae	1029	test	0.1442199647426605	TN_stable	-1.9540224	2.2796493
S000004430	0	test	0	0.1207586973905563	0	0.0433485805988311	TN_stable	scerevisiae	scerevisiae	1029	test	-0.07741011679172519	TN_stable	0.122071154	-3.257499
S000004437	0	test	0	0.0658302009105682	0	2.3447355488315225e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.06580675355507988	TN_stable	-0.49883458	2.6309621
S000004438	0	test	0	0.0570807233452796	0	4.932819138048217e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.057075790526141555	TN_stable	1.5935775	-2.5617454
